id,birthday,deathday,actor_id,name,place_of_birth,profile_path,overview,score
847,1970-03-28,,4937,Vince Vaughn,"Minneapolis, Minnesota, USA",/A9fJ88dfXZGpgFTnQIK0bOtjMrj.jpg,,0
848,1986-02-26,,20374,Teresa Palmer,"Adelaide, South Australia, Australia",/sjSiLSCp9LS1Z0nyGpmquTBuUyr.jpg,,0
849,1989-04-26,,972356,Luke Bracey,Sydney - Australia,/ot2h7IrXpC8XSnIZDSVsj2FQ5cx.jpg,,0
850,,,2313632,Cristina Chiriac,,/5x6jT8iIYGDnaAe9lEZDQ0xhfn9.jpg,,0
851,1972-02-14,,56843,Valerio Mastandrea,"Garbatella, Rome, Lazio, Italy",/gkQroxYAutPTAT2oJnFs2nnlV1B.jpg,,0
852,1970-10-21,,78875,Louis Koo,"Hong Kong, British Crown Colony [now China]",/474qQyDseiyuIzcGxMFLiXonsVI.jpg,,0
853,1982-08-18,,1559226,Nick Wang,"Wuhan, Hubei Province, China",/mfQH4hQVY2ZangWOL0iJLRK98S8.jpg,,0
854,1982-08-30,,96958,Tony Yang,"Taipei, Taiwan",/Ac8Y7ECcHNAcTKiwhVsAxTaXr3.jpg,,0
855,1984-02-09,,937809,Han Geng,"Mudanjiang, Heilongjiang, China",/66ioMuJ1Y9xL43Im4dnIpHKmB15.jpg,,0
856,1956-12-22,,78877,Ray Lui,"Chợ Lớn, Saigon, Republic of Vietnam",/v6KV1Ib7ck9noPdwL6L2lAozeak.jpg,,0
857,1952-06-20,,1230,John Goodman,"St. Louis, Missouri, USA",/yyYqoyKHO7hE1zpgEV2XlqYWcNV.jpg,,0
858,1948-03-14,,7904,Billy Crystal,"Long Beach, Long Island, New York, USA",/6QNyXn8NPQDEctSuDLgg5AHmsiR.jpg,,0
859,1996-01-01,,7905,Mary Gibbs,"Pasadena, California, USA",,,0
860,1928-08-31,2002-11-18,5563,James Coburn,"Laurel, Nebraska, USA",/8aejlls5PcMjGFyDuhScLZHXhb1.jpg,,0
861,1979-07-24,,9827,Rose Byrne,"Sydney, New South Wales, Australia",/4oQWCLK7gd6RNKF0WJipJo7TyFP.jpg,,0
862,1998-12-15,,77334,Chandler Canterbury,"Houston, Texas, USA",/flfh9tLEiERwZFQPlcShejI1TS8.jpg,,0
863,1969-04-03,,77335,Ben Mendelsohn,"Melbourne, Victoria, Australia",/pA9mu9D2IolVA0v2Yo0tJm6uUyI.jpg,,0
864,,,77336,Nadia Townsend,,/38HQL7ILGNo7SbhqrVtF3Yvg7Gb.jpg,,0
865,1983-12-30,,1382187,Kaitlyn Robrock,"San Diego, California, U.S.",/7NyXjuSTjGFsNMwQny10LYy5B7e.jpg,,0
866,1952-11-14,,84213,Bill Farmer,"Pratt, Kansas, USA",/lhezx68R12s5Bsv7d77BrQb7tWA.jpg,,0
867,1960-02-18,,34478,Tony Anselmo," Salt Lake City, Utah, United States",/7SQqLwI3ysrFD6KEMGzvfgIVZJc.jpg,,0
868,1975-06-02,,1049537,Paz Bascuñan,"Las Condes, Santiago, Metropolitan Region, Chile",/6dZ2fNkHJpM95GhvsLzgouiPYF4.jpg,,0
869,1983-08-06,,1357758,Loreto Aravena,"Santiago, Chile",/kVQNLTZIsVSrYKnxxhdAfRnXlFW.jpg,,0
870,1979-04-11,,118371,María Elena Swett,"Santiago, Chile",/uvcgOuUOwGOQY4bbDJFMPUXkVP7.jpg,,0
871,1972-02-05,,941639,Tamara Acosta,"Providencia, Santiago, Metropolitan Region, Chile",/o7vPwaqwDNojUvaHVcrOjfJ6GAB.jpg,,0
872,1975-03-08,,141186,Jenny Cavallo,"Santiago, Chile",/cbCwCkOGCFmhOngOAktltd8nvq2.jpg,,0
873,1977-04-18,,65769,Bryce Johnson,"Reno, Nevada, USA",/iyHjMvKijZZDVZkK681JAio4nAh.jpg,,0
874,,,80122,Paul Nakauchi,,/oKBP7IPy3OdGGNePltjdPVaMd5x.jpg,,0
875,1964-10-25,,24362,Kevin Michael Richardson,"The Bronx, New York, USA",/xXt9Nh7RAT5bOen66TaXreNYmCl.jpg,,0
876,,,80123,Michael Yama,,,,0
877,,,1310333,Susan Spano,,,,0
878,1990-01-23,,223477,Joel Basman,"Zürich, Switzerland",/fzsfRTNTECJq3iuWnUwpF6sY63l.jpg,,0
879,1992-10-27,,912632,Jella Haase,"Berlin, Germany",/uOfKMmIY0AruxUeeroESXTT9C74.jpg,,0
880,1970-12-23,,62892,Anatole Taubman,"Zurich, Switzerland",/A7B7POXpFyNg7C36fGxVc4EiR2W.jpg,,0
881,1980-01-01,,90119,Marie Leuenberger,"Berlin, Germany",/z2AaNUK7TyOsa6Se2LJO57IJKzB.jpg,,0
882,1971-07-16,,32421,Bibiana Beglau,"Braunschweig, Germany",/8jBplK38ySUGcGUatrdTu31EqXz.jpg,,0
883,1992-02-29,,198847,Jessie T. Usher,"Maryland, USA",/iiu9dkYEkHJPMf7TzbrhhgwRvlt.jpg,,0
884,1974-11-08,,29528,Matthew Rhys,"Cardiff, Wales, UK",/8uktKexgPn0tsW3dsXVNqkqiNh7.jpg,,0
885,1978-01-24,,109869,Kristen Schaal,"Longmont, Colorado, USA",/s3LSHVTx8gxHP2twYsXEGa8JbLl.jpg,,0
886,1964-11-14,,9657,Patrick Warburton,"Paterson, New Jersey, USA",/eLqDtbFYmlTxov9vT9Dwldn839v.jpg,,0
887,1977-04-08,,57409,Ana de la Reguera,"Veracruz, Veracruz, Mexico",/nEacV1wuUHV6eUyErGBhniJ85JY.jpg,,0
888,1981-01-29,,87265,Tenoch Huerta,"Ciudad de México, México",/5qoAmQpcPCjf4Pd6aTZOeINGYzk.jpg,,0
889,1971-06-20,,6164,Josh Lucas,"Little Rock, Arkansas, USA",/aHYyysVwQ7D0iYLjlUgiknBQGwW.jpg,,0
890,1990-05-17,,207401,Leven Rambin,"Houston, Texas, USA",/nqmpD8MNTrFwCrtbYEV37oNYA1B.jpg,,0
891,1982-04-22,,138770,Cassidy Freeman,"Chicago, Illinois, USA",/6QooKF97oaUoIrW2lbx36aYYGZH.jpg,,0
892,1997-02-25,,77517,Isabelle Fuhrman,"Washington DC, USA",/jxkwFOS8cEV35WEcZJB7OrSBmgh.jpg,,0
893,1995-08-06,,1369336,Amy Forsyth,"Ontario, Canada",/ii3DqSprC4MTFsqzjAloynqVOKB.jpg,,0
894,1994-05-13,,2881864,Dilone,,/2FmbheLQnKUGsgvM6tBJ60VOcq7.jpg,,0
895,1978-12-03,,51937,Jonathan Cherry,"Montreal, Quebec, Canada",/t6aBn5Dmu64XHxA6mdL5bwJ8Qx0.jpg,,0
896,,,984711,Kate Drummond,,/luW1vMCIQFyJfGIxMTJMxrLW3lv.jpg,,0
897,1989-01-10,,544440,Zuria Vega,"Mexico City, Distrito Federal, Mexico",/1TF6w2ADj4sPe7118AQ7YdIyj6M.jpg,,0
898,1974-11-26,,1134885,Omar Chaparro,"Chihuahua, Mexico",/eucXVp57mAsea5t3oJFD3KPpqKq.jpg,,0
899,1969-01-11,,1251056,Consuelo Duval,"Parral, Chihuahua, Mexico",/bzl9vSAy8vi9yKzcAhQoRhWqRF2.jpg,,0
900,1971-07-21,,133762,Miguel Rodarte,"Culiacán, Sinaloa, Mexico",/uEg6DB5dlukpfp0cpOheYR1ChpD.jpg,,0
901,1991-09-04,,86653,Carter Jenkins,"Tampa, Florida, USA",/fGVndWC3hgwK1uVrhiyzTUyIaxW.jpg,,0
902,1992-11-04,,142115,Kiana Madeira,"Toronto, Ontario,  Canada",/HgCI95xnSZJaE18d15n7PykOU7.jpg,,0
903,1975-12-17,,63,Milla Jovovich,"Kiev, Ukraine",/usWnHCzbADijULREZYSJ0qfM00y.jpg,,0
904,1976-02-05,,57207,Tony Jaa,"Surin, Thailand",/AdN11kgJeKgjyWPRTGSHjSPzG7N.jpg,,0
905,1950-04-13,,2372,Ron Perlman,"New York City, New York, USA",/nfky6J9ueey1gMdWMNU9k9YdfGP.jpg,,0
906,1980-09-25,,76126,T.I.,"Atlanta, Georgia, USA",/dHnR4QavU2ILjvbr3SXBh4cJSdJ.jpg,,0
907,1990-11-29,,935201,Diego Boneta,"Mexico City, Distrito Federal, Mexico",/hgEcC28oljaPBYi7ONMToQYMHMA.jpg,,0
908,1966-02-13,,2203,Neal McDonough,"Dorchester, Massachusetts, USA",/lnNVYkXNhcEcFD3ICtHXNBxmD8i.jpg,,0
909,1992-09-12,,203630,Alexia Fast," Vancouver, British Columbia, Canada",/ei0X8e0LSQbnDAC4uUILWPSzQWP.jpg,,0
910,1972-10-14,,63564,Nels Lennarson,Halifax - Nova Scotia - Canada,/lWsQopdsGhBoTeZphWwK9RL0Ya8.jpg,,0
911,,,86206,Marie Westbrook,,/ceR4tWvq5aSCbxD0kChVQlbhrIc.jpg,,0
912,1946-06-28,,52374,Bruce Davison,"Philadelphia, Pennsylvania, USA ",/uPHdmfGT2madX9nxIXoMCGoVJC.jpg,,0
913,1978-03-16,,78837,Brooke Burns,"Dallas, Texas, USA",/uW9WVU4JISgEZMc3unq8NSrJcWE.jpg,,0
914,,,131734,Michelle Glavan,,/hxkfnLPD61qdFnQJDNMDmJq0TPz.jpg,,0
915,1958-11-22,,8944,Jamie Lee Curtis,"Los Angeles, California, USA",/9KWvPVeiLOXlOGl0XVyHZtJWQtx.jpg,,0
916,1975-07-20,,20750,Judy Greer,"Detroit, Michigan, USA",/pTLjIjh83R424RGxIfq4U0yx947.jpg,,0
917,1957-01-31,,1267684,James Jude Courtney,"Portland, Ohio, USA",/3cgfqqd3xA728UCW7k5MJtf1gUm.jpg,,0
918,1951-09-05,,2232,Michael Keaton,"Coraopolis, Pennsylvania, USA",/baeHNv3qrVsnApuKbZXiJOhqMnw.jpg,,0
919,1964-12-04,,3141,Marisa Tomei,"Brooklyn, New York, USA",/pP0J79KUzPPjW4QO42iF4KKM7C6.jpg,,0
920,1993-05-29,,1094091,Maika Monroe," Santa Barbara, California, USA",/t6nlgPXnZAXSC2tCcx5JC5znYFs.jpg,,0
921,1992-09-28,,132712,Keir Gilchrist,"London, England, UK",/vFrziqS1PDoHYFs2Vn9ro3577Ry.jpg,,0
922,1991-06-28,,1172147,Daniel Zovatto,"San Jose, Costa Rica",/6B9hny2s7frxtbRqrHqOT7ESB4A.jpg,,0
923,1990-02-14,,133980,Jake Weary,"Trenton, New Jersey, USA",/fsleyKOLzYp7lK1jvezaOnr1bUp.jpg,,0
924,1989-05-17,,1210610,Olivia Luccardi,"Brooklyn, New York,  USA",/fB1hlwIp9Ye4HvHJzn6GMlZqgl.jpg,,0
925,1992-02-14,,1281,Freddie Highmore,"Camden Town, London, England, UK ",/4haqYYQJFhFe9Poqb26Xpuj1VJk.jpg,,0
926,1929-07-11,2012-02-12,1282,David Kelly,"Dublin, Ireland",/4NzqVwHlbaGO3rjW0ozRL8J9SxG.jpg,,0
927,1966-05-26,,1283,Helena Bonham Carter,"Golders Green, London, England, UK",/DDeITcCpnBd0CkAIRPhggy9bt5.jpg,,0
928,1969-09-04,,1284,Noah Taylor,"London, England, UK",/rbgZcwy12lZX7L6qL19EDhgzYjO.jpg,,0
929,1963-03-17,,552635,Kaori Asô,"Hiroshima, Japan",/fiNH3dklx7Swnym1E2nykfFscST.jpg,,0
930,1942-11-13,,1050744,Kansai Eto," Fukuoka, Fukuoka Prefecture, Japan",/1vRIvwzHqZVTMVom61g51E5XGX9.jpg,,0
931,1952-03-05,,1168248,Jun Nakahara,"Chiba Prefecture, Japan",,,0
932,1949-04-25,,551500,Shinshō Nakamaru,"Yokohama, Kanagawa Prefecture, Japan",/9Y5io7SVsQ6hNpC5y5W1hqSJiIm.jpg,,0
933,1997-03-30,,1803286,Gideon Adlon,"Los Angeles, USA",/l8BSlg87Mn75n28P2aXzot6G0pi.jpg,,0
934,1970-03-27,,31167,Elizabeth Mitchell,"Los Angeles, California, U.S.",/pc6ppASeLM9UU6FKXcKbG629ptX.jpg,,0
935,,,3263469,Echo Campbell,,,,0
936,,,1696015,Cameron Crovetti,,/oePDpUVRRs5wMlqPhVBKkntHClE.jpg,,0
937,1992-08-04,,95686,Dylan Sprouse,"Arezzo, Tuscany, Italy",/1kAWq60C8NpEkDsUMz4dVUo5YTH.jpg,,0
938,1978-09-20,,147404,Charlie Weber,"Jefferson City, Missouri, USA",/6OTjUk4OB4ZV1xkQ3t2urR4KKSF.jpg,,0
939,1967-10-06,,52745,Bruno Bichir,"Mexico City, Mexico",/4HKUsqqL5TwYzwGiJwVs8H1RNiJ.jpg,,0
940,1983-03-09,,970753,Maite Perroni,"Mexico City, Distrito Federal, Mexico",/yPRXRP0z24Cb3DMFPwfZJubesmz.jpg,,0
941,1972-04-21,,80737,Carlos Espejel,"Ciudad de México, México",/d4MddC8jW6fHIazuA6vX31gOFHx.jpg,,0
942,1975-11-11,,80738,Angélica Vale,"Mexico City, Mexico",/1vOPWuoC7vNHv3x0pCpJDbytUho.jpg,,0
943,1964-04-13,,1872931,Mayra Rojas,"Ciudad de México, México",,,0
944,1976-01-13,,454,Michael Peña,"Chicago, Illinois, USA ",/tu5CtDtVP4oZBVQgi0s4vgZErIg.jpg,,0
945,1982-06-29,,1226277,Colin Jost,"Staten Island, New York, USA",/cuNRnDX02digyoqYVyFGkwd78fn.jpg,,0
946,1977-01-19,,1091324,Rob Delaney,"Boston, Massachusetts, USA",/xirfT1znRkkughLiPemKu3NhkKQ.jpg,,0
947,1969-07-13,,83586,Ken Jeong,"Detroit, Michigan, USA",/dfuDZ2m2A8nBb0TdyeqmlPOobJA.jpg,,0
948,1976-05-25,,2037,Cillian Murphy,"Douglas, Cork, Ireland",/i8dOTC0w6V274ev5iAAvo4Ahhpr.jpg,,0
949,2003-03-01,,1815539,Millicent Simmonds,"Utah, USA",/3iDxFc3e2PExQgP9zxDUzXOwzrW.jpg,,0
950,2005-02-25,,1590759,Noah Jupe,"Islington, London, England, UK",/jWjCdGnx9UiNXhVprQ92wtqfEAy.jpg,,0
951,1985-08-09,,84223,Anna Kendrick,"Portland, Maine, USA",/cyGjHMJO7C6kQTq36n9hkLThY4G.jpg,,0
952,1981-01-31,,12111,Justin Timberlake,"Memphis, Tennessee, USA",/6Yk5t9RwkdkAT8Qv45934Eez2CA.jpg,,0
953,1978-05-10,,77330,Kenan Thompson,"Atlanta, Georgia, USA",/vHPhDGc1om91TzoIQ4zMscpNmxF.jpg,,0
954,1992-04-30,,1978406,Travis Scott,"Houston, Texas, USA",/eBdm7HQS6lLGg4BocgfoJ5qB9yp.jpg,,0
955,1933-04-26,,14837,Carol Burnett,"San Antonio, Texas, USA",/r2CnNPYJLJCCoTmWDLyKQQjJSrE.jpg,,0
956,1962-08-06,,1620,Michelle Yeoh,"Ipoh, Perak, Malaysia",/wPI2wn6WJEtJr1oAMTLBLh92Ryc.jpg,,0
957,1990-11-25,,1381186,Stephanie Hsu,"Los Angeles, California, USA",/d0nLvH8XZW7d7ZJ5mGFM3k0NvRh.jpg,,0
958,1971-08-20,,690,Ke Huy Quan,"Saigon, Vietnam",/12Nty7ZxuJXoANc5qDQ7U6gYhnI.jpg,,0
959,1929-02-22,,20904,James Hong,"Minneapolis, Minnesota, USA",/v3lfw5aHOy0paOCx6WHiSnwzbH0.jpg,,0
960,1981-03-11,,16808,Matthias Schweighöfer,"Anklam, Germany",/i4c5JjvC5EpecZbp4J96mFmtm0Z.jpg,,0
961,1989-04-02,,1251069,Nathalie Emmanuel,"Southend-on-Sea, Essex, England, UK",/nzuULuhXEtq8YUzuOB80glGTR7c.jpg,,0
962,1996-02-07,,229396,Ruby O. Fee,"San José, Costa Rica",/kz9RRPISTgjXZvJZ9VxjMrH5eET.jpg,,0
963,1986-01-08,,1403559,Stuart Martin,"Scotland, UK",/qSM4nGc1FyxygdG9YyU4uritqn2.jpg,,0
964,,,2037501,Guz Khan,"Coventry, England, UK",/pY2ND9eZhUtPuRBZPEoM1BRPZBd.jpg,,0
965,1965-08-19,,6863,Kevin Dillon,"Mamaroneck, New York, USA",/wfBEjFfkJt1dORR0mKPu89qCcJK.jpg,,0
966,1962-03-08,,12974,Leon,"New York City, New York, USA",/uhLVZV2rH0nnXwQKtsIT0qGsTyg.jpg,,0
967,1965-06-08,,81685,Frank Grillo,"New York City, New York, USA",/br2nPzelch2Tb3pZHnYAbXng7cz.jpg,,0
968,1973-10-26,,52139,Seth MacFarlane,"Kent, Connecticut, USA",/8oQJqM51Z0Qtdb7sE6ZfX1peNCB.jpg,,0
969,1985-12-03,,71070,Amanda Seyfried,"Allentown, Pennsylvania, USA ",/wcHYErlynY8xWe6X7RmqEqpMBGl.jpg,,0
970,1937-06-01,,192,Morgan Freeman,"Memphis, Tennessee, USA",/905k0RFzH0Kd6gx8oSxRdnr6FL.jpg,,0
971,1980-07-12,,207150,Jessica Barth,"Philadelphia, Pennsylvania, USA ",/vQBxmLtlGqT8CuOnBwtzIWdwnNH.jpg,,0
972,2001-08-06,,17181,Ty Simpkins,"New York, New York City, USA",/chuAaHomh5zaHdVuFSMRqf2Tdhw.jpg,,0
973,1995-03-22,,1108907,Nick Robinson,"Seattle, Washington, USA",/mzYszYVPvTdirjkUueziWUHvye7.jpg,,0
974,1959-06-30,,7132,Vincent D'Onofrio,"Bensonhurst, Brooklyn, New York City, New York, USA",/qkyiLolEqYMGH25xD4sFIXAjZQB.jpg,,0
975,1973-08-22,,41091,Kristen Wiig,"Canandaigua, New York, USA",/N517EQh7j4mNl3BStMmjMN6hId.jpg,,0
976,1975-04-02,,1253360,Pedro Pascal,"Santiago, Chile",/dBOrm29cr7NUrjiDQMTtrTyDpfy.jpg,,0
977,1966-04-08,,32,Robin Wright,"Dallas, Texas, USA",/3IvlZd2PpT3Tuxy8lr6ymWLyoNU.jpg,,0
978,1967-12-08,,77931,Kotono Mitsuishi," Tokyo, Japan",/m0JMHBakMZa4dvwURnBoXkSartQ.jpg,,0
979,1982-01-10,,219575,Misato Fukuen,"Tokyo, Japan",/g3gSXEerPZT32D7agLjzlPvWA15.jpg,,0
980,1987-12-16,,1116333,Hisako Kanemoto,"Okayama Prefecture, Japan",/xBaxygBErgG8KjFswgGpnpzyFwy.jpg,,0
981,1981-05-02,,1241566,Rina Sato,"Kitakyūshū, Fukuoka, Japan",/c79SXutqQ02zaGi07sqWCbO96re.jpg,,0
982,1986-02-15,,1220947,Ami Koshimizu,"Kokubunji, Tokyo Prefecture, Japan",/e5sU0stGjTMtFoj0jjHH7OFUqYC.jpg,,0
983,1985-04-17,,1181361,Luke Mitchell,,/7LFvkcJn2NqHu4pi2oLYfGqFJyz.jpg,,0
984,1988-06-02,,1236816,Amali Golden,"Hobart, Tasmania, Australia",/zmxUSYlVYflaNl5Ft2b7ayoFvA0.jpg,,0
985,,,1979469,Benjamin Hoetjes,,/dNdu5dQHDwjn77DBDpWI5nTiHls.jpg,,0
986,1974-09-24,,2272447,Anthony J. Sharpe,,/txNw1q9fn9S0Olib1yWTJu1SayR.jpg,,0
987,1949-05-24,,388,Jim Broadbent,"Lincoln, Lincolnshire, England, UK",/jTyvGwwR1NFpvgDhcmuWZCM241w.jpg,,0
988,1972-09-27,,12052,Gwyneth Paltrow,"Los Angeles, California, USA",/slPWN0VvYJtNOEuxlFSsXSNQMaF.jpg,,0
989,1946-06-01,,1248,Brian Cox,"Dundee, Scotland, UK",/yvoAgJTOvuNSPSKegcIcD62ySY9.jpg,,0
990,1981-10-01,,36669,Rupert Friend,"Oxfordshire, England, UK",/mYgY8LrMkQ4OkGTIOf6MtkbMnnW.jpg,,0
991,1992-05-01,,1443712,Madeline Brewer,"Pitman, New Jersey, USA",/zjH3Bl22nCMVulfcy6psRBOOgqZ.jpg,,0
992,2011-04-22,,2131391,Violet McGraw,,/8Nu8Z6FFEmsO5nZgJZDKHvzYUb0.jpg,,0
993,1983-08-03,,47281,Mamie Gummer,"New York, New York, USA",/iVSSYF6BldRkb2qedkbFo6MvRjv.jpg,,0
994,,,3148142,Courtney Loggins,,,,0
995,,,1186714,Ruben Pla,,/iYdAE5VrBd2HKMy0mHcZypsuRXG.jpg,,0
996,,,1875337,Tarkan Dospil,,,,0
997,1979-07-11,,1299438,Joston Theney,"Atlanta, Georgia, USA",/btnrSBONyzu7YNerSLhr2W4f9iA.jpg,,0
998,,,2052540,Antuone Torbert,,,,0
999,1973-03-18,,201838,Luci Christian,,/6rc0Z4ea1bHimySSXpeqFykq0yH.jpg,,0
1000,,,159277,David Wald,,,,0
1001,,,1081918,Emily Neves,,/5cgt8tnzpTZwVFtTDq6Ujz9FCip.jpg,,0
1002,1979-04-30,,557295,Shelley Calene-Black,"Fort Worth, Texas, United States",/yNO0OPGyDWid9GF4deT4v7kbrVC.jpg,,0
1003,,,2559814,Josh Grelle,,/6tzoJbtaMUOWIctbppZqkPT05Pa.jpg,,0
1004,1989-07-31,,999790,Alexis Knapp,"Allegheny, Pennsylvania, USA",/dgbhsyMfvDzB4dB2TcA1tDYdwGh.jpg,,0
1005,1993-08-06,,1514065,Charlotte McKinney,"Orlando, Florida, USA",/kKus50JDqKtrWLqururLUArHhxo.jpg,,0
1006,1982-01-01,,54716,Lauren Miller,"Lakeland, Florida, USA",/75tu1hGPWiiU6xNhoQ0VYJUHHMK.jpg,,0
1007,1980-11-13,,180279,Monique Coleman,"South Carolina, USA",/ouXVNDzvu2Foy3HhSFeTX10bxAt.jpg,,0
1008,1981-06-27,,233278,Martina García,"Bogotá, Colombia",/v85VENjDf3njrnybbdyoXYpltj0.jpg,,0
1009,1963-05-25,,12073,Mike Myers,"Scarborough, Ontario, Canada",/gjfDl52Kk02MPgUYFjs9bOy33OY.jpg,,0
1010,1961-04-03,,776,Eddie Murphy,"Brooklyn, New York, USA",/35NneLV2mx3c4eHptwcCMDmihik.jpg,,0
1011,1972-08-30,,6941,Cameron Diaz,"San Diego, California, USA",/d4f4cQ9EiYuvNMjT1IB2h06KoRx.jpg,,0
1012,1945-10-19,,12074,John Lithgow,"Rochester, New York, USA",/8Y1sjBdnVR483S8PrnAQzlESwhx.jpg,,0
1013,1966-11-23,,1925,Vincent Cassel,"Paris, France",/ykBEiVh6YQ9UmMAYUiQkZBH3VV4.jpg,,0
1014,1991-08-28,,1592584,Brian Hull,"Mansfield, Texas, USA",/mLq5C8100kjFad6AMLNUXX3kcPf.jpg,,0
1015,,,1836598,Jon Olson,,/crkYY5wcjoDn04BFlkF5WiR3d1A.jpg,,0
1016,1993-05-19,,225730,Ryûnosuke Kamiki,"Saitama Prefecture,Japan",/6MwcfIUraHuKOmwjT4gX8BBB2T6.jpg,,0
1017,1998-01-27,,1369100,Mone Kamishiraishi,"Kagoshima, Kagoshima Prefecture, Japan",/cPydoy2sSqFDsbXeBPmzQGPmq0R.jpg,,0
1018,1993-11-22,,1668610,Ryo Narita,"Saitama Prefecture, Japan",/ojlQ1QUUv1mJzExmPZhDRthixjU.jpg,,0
1019,1982-08-13,,60898,Sebastian Stan,"Constanta, Romania",/nKZgixTbHFXpkzzIpMFdLX98GYh.jpg,,0
1020,1979-09-23,,53650,Anthony Mackie,"New Orleans, Louisiana, USA",/eZSIDrtTzhvabyjrmIITQLsjx8h.jpg,,0
1021,1957-07-09,,11084,Kelly McGillis,"Newport Beach, California, USA",/uaTBUCUpGYbc4nzO43PPIvmCREq.jpg,,0
1022,1959-12-31,,5576,Val Kilmer,"Los Angeles, California, USA",/uqX8JxI6bWs1I3BOAtzJJD0DDo6.jpg,,0
1023,1962-07-19,,11085,Anthony Edwards,"Santa Barbara, California, USA",/rP88gP87pa3je6Viem3081tESIV.jpg,,0
1024,1933-08-25,,4139,Tom Skerritt,"Detroit, Michigan, USA",/f9vEX1cqrG5aW8DmJ1FKSj4Zjvt.jpg,,0
1025,1948-12-21,,2231,Samuel L. Jackson,"Washington, D.C., USA",/jkDKTk1aqBwSuBhohPz93WzC7wn.jpg,,0
1026,1990-04-09,,37917,Kristen Stewart,"Los Angeles, California, USA",/owdG2iYyTzoxJQXD6ZeKJyyBY3o.jpg,,0
1027,1992-02-11,,84214,Taylor Lautner,"Grand Rapids, Michigan, USA ",/Abkz13gHDBDpqrPl2P51zUheVeE.jpg,,0
1028,1973-11-26,,56857,Peter Facinelli,"Queens, New York, USA",/rzOK3sbHNyDNbHOhB6mKb9nCDxg.jpg,,0
1029,1967-12-13,,134,Jamie Foxx,"Terrell, Texas, USA",/hPwCMEq6jLAidsXAX5BfoYgIfg2.jpg,,0
1030,1970-05-18,,56323,Tina Fey,"Upper Darby, Pennsylvania, USA",/yPTAi1iucXf85UpiFPtyiTSM6do.jpg,,0
1031,1963-04-04,,78577,Graham Norton,"London, England",/zndDiPrNXtbxGLVhFhSlpCkaHIH.jpg,,0
1032,1971-10-20,,15298,Rachel House,"Auckland, New Zealand",/m8D9XlTGfI0ZmauMKtYp5tw8eNi.jpg,,0
1033,1983-04-15,,8602,Alice Braga,"São Paulo, São Paulo, Brazil",/ykVmsm3For9dCBfWLRtTL0EU24b.jpg,,0
1034,1992-02-01,,1161472,Mao Ichimichi,"Osaka Prefecture, Japan",/2srDQKoMUmBnzVKDARkGIlYRZQy.jpg,,0
1035,1986-06-28,,1498127,Suzuko Mimori,"Tokyo Prefecture, Japan",/zsUuNDI3rLh0ngDUUWcwfjQn9Od.jpg,,0
1036,1982-02-10,,1253008,Yoshimasa Hosoya,"Onomichi, Hiroshima Prefecture, Japan",/qCWYkY4Pp4bMbvKu7mJK6uD6TpU.jpg,,0
1037,1988-10-19,,1606164,Junya Enoki,"Tokyo Prefecture, Japan",/vBnNL3Jqy0zkS3ZgsXZmvDM9Dfz.jpg,,0
1038,1980-08-28,,43903,Carly Pope," Vancouver, British Columbia, Canada",/mydviAWOyI2uZNs4rpeoVyPHiKU.jpg,,0
1039,1973-07-19,,97599,Nathalie Boltt,,/mYvZlMSwvv6WDfJHfV6bYm4ddES.jpg,,0
1040,1975-01-17,,152820,Chris William Martin,"Burnaby, British Columbia, Canada",,,0
1041,1964-05-18,,134708,Michael J Rogers,"Victoria, British Columbia, Canada",,,0
1042,1980-03-22,,52507,Kandyse McClure,South Africa,/1GrvidW5ekjsTdhVKOvDAKXGfOY.jpg,,0
1043,1962-07-13,,78798,Tom Kenny,"Syracuse, New York, USA",/o6sC2IsjL7KncT4pZBOx4T0WKhM.jpg,,0
1044,1957-10-04,,34398,Bill Fagerbakke,"Fontana, California, USA",/uJ9rnL1rlfWqQveaGVQZ8KMvIpV.jpg,,0
1045,1951-11-20,,70615,Rodger Bumpass,"Little Rock, Arkansas, USA",/lGQkw6adxqB6Hcm7VK8nVHbKupe.jpg,,0
1046,1969-01-01,,188229,Mr. Lawrence,"East Brunswick, New Jersey, USA",/9EOlQ6YG8zQOwTn10dQewYOyQ6C.jpg,,0
1047,1988-12-04,,226564,Mario Maurer,"Bangkok, Thailand",/5hvzva4apZUWywGvLtHlzlgV4WA.jpg,,0
1048,1992-09-30,,127449,Pimchanok Leuwisetpaiboon,"Bangkok, Thailand",/mFPnPkabCA5lNOVvyIGV3POHPWx.jpg,,0
1049,,,1854214,Michael S. New,,/ukAL4ozPM54usOqPX0vJuj4oiCx.jpg,,0
1050,1975-07-17,,1051833,David Asavanond,France,/5bZa7UFebv5xqgDNDLRqTlP7BGq.jpg,,0
1051,,,521673,Sahajak Boonthanakit,"San Antonio, Texas, USA ",/a36MI02S0f11bJZjBoxkZTsUDAK.jpg,,0
1052,1967-02-11,,592458,Fabrice Josso, France,/ekxEkHXVX3Fkgq7tQesA7GtDASQ.jpg,,0
1053,1958-03-23,,41163,Serena Grandi,"Bologna, Emilia-Romagna, Italy",/tEj8FyPTgmiNKtcs8Xz4ma6gn9w.jpg,,0
1054,1941-04-26,2019-12-18,9919,Claudine Auger," Paris, France",/1KAAUhgfVxdI5g2t0YFCG9ITrvi.jpg,,0
